frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
151,0.000000,0.000000,1168.359985,0.000000,0.000000,-2135.600830,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
152,0.000000,0.000000,1150.520020,0.000000,0.000000,-2140.470947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
153,0.000000,0.000000,1132.640015,0.000000,0.000000,-2145.340820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
154,0.000000,0.000000,1114.719971,0.000000,0.000000,-2150.210938,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
155,0.000000,0.000000,1096.760010,0.000000,0.000000,-2155.080811,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
156,0.000000,0.000000,1078.760010,0.000000,0.000000,-2159.950928,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
157,0.000000,0.000000,1060.719971,0.000000,0.000000,-2164.811035,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
158,0.000000,0.000000,1042.640015,0.000000,0.000000,-2169.670898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
159,0.000000,0.000000,1024.520020,0.000000,0.000000,-2174.531006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
160,0.000000,0.000000,1006.359985,0.000000,0.000000,-2179.390869,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
161,0.000000,0.000000,988.159973,0.000000,0.000000,-2184.250977,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
162,0.000000,0.000000,969.919983,0.000000,0.000000,-2189.110840,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
163,0.000000,0.000000,951.639954,0.000000,0.000000,-2193.970947,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
164,0.000000,0.000000,933.320007,0.000000,0.000000,-2198.830811,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
165,0.000000,0.000000,914.959961,0.000000,0.000000,-2203.680908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
166,0.000000,0.000000,896.559998,0.000000,0.000000,-2208.531006,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
167,0.000000,0.000000,878.119995,0.000000,0.000000,-2213.380859,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
168,0.000000,0.000000,859.630005,0.000000,0.000000,-2218.230957,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
